Code;Name;Description;Price;Link;Image;Brand;Categories;ShippingCost;Availability;Vat
939ac118-3a5a-4d87-995f-b8c39f217d46;Buste a sacco Soft - 18 x 24 cm - conf. 25 pz;Buste a sacco in PPL morbido, formato 18x24 cm.;4.88;https://www.asforniture.it/prodotti/buste-a-sacco-soft-18-x-24-cm-conf-25-pz--939ac118-3a5a-4d87-995f-b8c39f217d46;https://odmultimedia.eu/immagini/HD/25955.jpg;Sei Rota;Archivio > Buste Trasparenti;0.00;1;22
95310;Carrello per pulizie Star 2 - cromato - 48 L - 82 x 71 x 105 cm - Taxon;Carrello pulizie Taxon Star 2 cromato, 48 L, 82??71??105 cm.;390.40;https://www.asforniture.it/prodotti/carrello-per-pulizie-star-2-cromato-48-l-82-x-71-x-105-cm-taxon--95310;https://odmultimedia.eu/immagini/MD/95310.jpg;Taxon;Prodotti per igiene > Attrezzature e Panni;0.00;1;22
95336;Carrello per pulizie Grouse26 - 25 L - 41 x 58 x 93 cm - blu/rosso - Taxon;"Carrello pulizie Taxon Grouse26, capacità 25 L, dimensioni 41×58×93 cm, colorazione blu/rosso per separazione zone o utensili. Compatto e maneggevole per corridoi e spazi ristretti; adatto a servizi di pulizia quotidiana in uffici e negozi. Controllare periodicamente ruote e ganci; non superare il carico massimo. Facilita l’organizzazione di secchi, mop e prodotti detergenti.";195.20;https://www.asforniture.it/prodotti/carrello-per-pulizie-grouse26-25-l-41-x-58-x-93-cm-blu-rosso-taxon--95336;https://odmultimedia.eu/immagini/MD/95336.jpg;Taxon;Prodotti per igiene > Attrezzature e Panni;0.00;1;22
95921;Disinfettante detergente alcolico - 400 ml - Tekna;"Disinfettante detergente alcolico Tekna, flacone 400 ml. Soluzione a base alcolica per la disinfezione rapida di superfici e dispositivi non invasivi, con azione detergente concomitante. Ideale per piani di lavoro, maniglie, strumentazione e punti di contatto frequenti. Applicare con panno o spruzzo (se previsto), lasciare evaporare il tempo di contatto indicato. Infiammabile: tenere lontano da fiamme e scintille; usare in ambienti aerati.";10.37;https://www.asforniture.it/prodotti/disinfettante-detergente-alcolico-400-ml-tekna--95921;https://odmultimedia.eu/immagini/MD/95921.jpg;Tekna;Prodotti per igiene > Detergenti;0.00;1;22
95ee45bc-89b0-4177-b152-40361ddbbcdb;Pennarello Stabilo OHPen 843 - punta media 1.0 mm - rosso;Pennarello universale permanente per quasi tutte le superfici lisce;1.83;https://www.asforniture.it/prodotti/pennarello-stabilo-ohpen-843-punta-media-1-0-mm-rosso--95ee45bc-89b0-4177-b152-40361ddbbcdb;https://odmultimedia.eu/immagini/MD/27721.jpg;Stabilo;Cancelleria;0.00;1;22
960f8236-1b3b-42a8-a715-3bcc9ef4c56d;Roller Hi Tecpoint V7 - punta 0,7 mm - nero - Pilot;Roller a inchiostro liquido con punta ad ago 0,7mm. Tratto fluido e visibile. Colore: Nero.;3.05;https://www.asforniture.it/prodotti/roller-hi-tecpoint-v7-punta-0-7-mm-nero-pilot--960f8236-1b3b-42a8-a715-3bcc9ef4c56d;https://odmultimedia.eu/immagini/MD/29239.jpg;Pilot;Cancelleria > Scrittura;0.00;1;22
9632a013-cac0-448b-9805-2e9266eed21e;Penna a sfera Bic Cristal - blu - conf. 50 pezzi;Penna a sfera classica con punta media 1,0 mm. Confezione risparmio da 50 pezzi.;15.25;https://www.asforniture.it/prodotti/penna-a-sfera-bic-cristal-blu-conf-50-pezzi--9632a013-cac0-448b-9805-2e9266eed21e;https://odmultimedia.eu/immagini/MD/33049.jpg;Bic;Cancelleria;0.00;1;22
96806;Detergente pavimenti Sirpav HC - a schiuma - 5 L - pino - Sanitec;Detergente pavimenti Sanitec Sirpav HC a schiuma controllata, fragranza pino, tanica 5 L. Ideale per lavaggio manuale o meccanizzato di grandi superfici: genera schiuma facile da gestire e un buon potere detergente su sporco urbano e calpestio. Dosare in acqua secondo scheda tecnica. Adatto a ceramica, gres e pavimenti lavabili di centri commerciali, scuole e aziende. Non miscelare con altri detergenti ad azione contrastante.;43.92;https://www.asforniture.it/prodotti/detergente-pavimenti-sirpav-hc-a-schiuma-5-l-pino-sanitec--96806;https://odmultimedia.eu/immagini/MD/96806.jpg;Sanitec;Prodotti per igiene > Detergenti;0.00;1;22
96808;Detergente alcalino Matic Extra - per sporco pesante - 5 L - Sanitec;"Detergente alcalino Sanitec Matic Extra per sporco pesante, tanica 5 L. Formulazione ad elevata alcalinità destinata a pavimenti e superfici molto sporche (officine, cucine industriali, aree logistiche). Utilizzabile a mano o con macchine lavapavimenti. Dosare con attenzione secondo scheda di sicurezza e tecnica; risciacquare se necessario. Non impiegare su superfici delicate, legno o alluminio sensibili. DPI consigliati: guanti e occhiali in caso di manipolazione concentrata.";61.00;https://www.asforniture.it/prodotti/detergente-alcalino-matic-extra-per-sporco-pesante-5-l-sanitec--96808;https://odmultimedia.eu/immagini/MD/96808.jpg;Sanitec;Prodotti per igiene > Detergenti;0.00;1;22
97069;Guanti mechanical Safety Palmpro 161 - XL - arancione - Icoguanti;"Guanti da lavoro Icoguanti Mechanical Safety Palmpro 161, taglia XL, colore arancione. DPI per le mani destinato a manipolazioni generali e attività meccaniche leggere/medie: palmo rinforzato per grip e resistenza all’abrasione. Conforme ai requisiti generali EN 420 (taglia, comfort, innocuità) e, ove marcato sul lotto, alla EN 388 per rischi meccanici (abrasione, taglio, strappo, perforazione — verificare i livelli sul pittogramma). Ideali per magazzino, assemblaggio e manutenzione. Controllare l’integrità prima dell’uso; sostituire se usurati o contaminati.";4.88;https://www.asforniture.it/prodotti/guanti-mechanical-safety-palmpro-161-xl-arancione-icoguanti--97069;https://odmultimedia.eu/immagini/LD/97069.jpg;Icoguanti;Sicurezza > Guanti;0.00;1;22
97083;Guanti mechanical Safety Palmpro 212 - M - grigio/nero - Icoguanti;"Guanti da lavoro Icoguanti Mechanical Safety Palmpro 212, taglia M, grigio/nero. Modello meccanico con rivestimento sul palmo per aderenza e protezione dall’abrasione in operazioni di movimentazione e montaggio. Rispetta i requisiti EN 420; prestazioni meccaniche secondo EN 388 se presenti sul prodotto (controllare marcatura CE e livelli). Buon equilibrio tra destrezza e resistenza per uso quotidiano in officina e logistica. Non utilizzare a contatto con sostanze chimiche aggressive se non certificato EN 374.";4.88;https://www.asforniture.it/prodotti/guanti-mechanical-safety-palmpro-212-m-grigio-nero-icoguanti--97083;https://odmultimedia.eu/immagini/LD/97083.jpg;Icoguanti;Sicurezza > Guanti;0.00;1;22
97181;Elmetto da cantiere ONYX2 - bianco - Deltaplus;"Elmetto da cantiere Deltaplus ONYX2, bianco. Modello di fascia alta con comfort e protezione avanzati per ambienti professionali intensivi. Progettato per conformità EN 397; verificare sul prodotto eventuali opzioni di isolamento elettrico o accessori omologati. Bardatura ergonomica con regolazione precisa (cremagliera) e ancoraggi multipli (tipicamente 6–8 punti) per trattenere l’elmetto in caso di caduta o inclinazione. Manutenzione: pulire con detergenti neutri, sostituire imbottiture usurate, non esporre a fiamme libere.";195.20;https://www.asforniture.it/prodotti/elmetto-da-cantiere-onyx2-bianco-deltaplus--97181;https://odmultimedia.eu/immagini/MD/97181.jpg;Deltaplus;Sicurezza > Elmetti;0.00;1;22
97182;Elmetto da cantiere Diamond VI Wind - blu - Deltaplus;"Elmetto da cantiere Deltaplus Diamond VI Wind, blu. Stesse caratteristiche tecniche del modello giallo della serie Wind: ventilazione, regolazione a cremagliera e bardatura multipunto per stabilità. Protezione del capo conforme ai requisiti EN 397 (verificare etichetta CE e dichiarazione di conformità). Ideale per distinguere ruoli/squadre tramite colore. Non utilizzare oltre i limiti di temperatura/elettricità dichiarati; conservare lontano da solventi aggressivi.";30.50;https://www.asforniture.it/prodotti/elmetto-da-cantiere-diamond-vi-wind-blu-deltaplus--97182;https://odmultimedia.eu/immagini/MD/97182.jpg;Deltaplus;Sicurezza > Elmetti;0.00;1;22
97183;Elmetto da cantiere Diamond VI Wind - giallo - Deltaplus;Elmetto da cantiere Deltaplus Diamond VI Wind, giallo. Versione ventilata della serie Diamond VI per lavori all’aperto e ambienti caldi, con protezione da urti secondo EN 397 ove certificato. Regolazione cranica a cremagliera e bardatura a più punti di ancoraggio per un fit sicuro. Indicato per edilizia, logistica e impianti. Controllare slot per accessori (cuffie/visiere) e usare solo ricambi originali. Dopo un impatto forte sostituire l’intero DPI.;30.50;https://www.asforniture.it/prodotti/elmetto-da-cantiere-diamond-vi-wind-giallo-deltaplus--97183;https://odmultimedia.eu/immagini/MD/97183.jpg;Deltaplus;Sicurezza > Elmetti;0.00;1;22
97983;Giacca Softshell donna Space Lady - taglia L - grigio/fucsia - U-Power;"Giacca Softshell donna U-Power Space Lady, taglia L, grigio/fucsia. Taglio femminile Softshell: antivento, idrorepellente e traspirante per libertà di movimento. Contrasto fucsia tipico U-Power Lady. Ideale per logistica, facility e outdoor temperato. Non certificata EN ISO 20471 (per alta visibilità scegliere Miky / Moonlight). Vestibilità L strutturata; lavare delicato e non stirare a temperatura elevata sulla membrana.";109.80;https://www.asforniture.it/prodotti/giacca-softshell-donna-space-lady-taglia-l-grigio-fucsia-u-power--97983;https://odmultimedia.eu/immagini/LD/97983.jpg;U-Power;Sicurezza > Giacche;0.00;1;22
97ea6c1a-bc79-4d89-bc78-13311d8d1e56;Busta a sacco Mailpack - 25 x 35,3 cm;Busta bianca 80gr con strip adesivo. Conf. 25 pezzi.;9.15;https://www.asforniture.it/prodotti/busta-a-sacco-mailpack-25-x-35-3-cm--97ea6c1a-bc79-4d89-bc78-13311d8d1e56;https://odmultimedia.eu/immagini/MD/46148.jpg;Blasetti;Cancelleria > Buste;0.00;1;22
98276;Nastro fotoluminescente adesivo - 4 cm x 10 m - giallo/frecce verdi;"Nastro adesivo fotoluminescente 4 cm × 10 m, giallo con frecce verdi per indicare vie di esodo e percorsi di sicurezza. La carica luminosa avviene con esposizione alla luce ambientale e restituisce segnalazione in caso di black-out. Applicare su superfici pulite, asciutte e sgrassate; pressare bene i bordi. Ideale per scale, corridoi e uscite di emergenza in conformità alle buone pratiche di segnaletica antinfortunistica. Verificare periodicamente la luminosità residua.";158.60;https://www.asforniture.it/prodotti/nastro-fotoluminescente-adesivo-4-cm-x-10-m-giallo-frecce-verdi--98276;https://odmultimedia.eu/immagini/MD/98276.jpg;Astro Forniture;Sicurezza > Nastri;0.00;1;22
98280;Striscia fotoluminescente antiscivolo - 5 x 80 cm - giallo/nero;"Striscia fotoluminescente antiscivolo 5 × 80 cm, giallo/nero. Combina grip abrasivo e segnalazione luminosa dopo carica alla luce, utile su scale di emergenza e percorsi di esodo. Applicare su superfici pulite; esporre alla luce per ricaricare il fotoluminescente. Verificare periodicamente aderenza e luminosità. Supporta la visibilità delle vie di fuga in condizioni di scarsa illuminazione.";122.00;https://www.asforniture.it/prodotti/striscia-fotoluminescente-antiscivolo-5-x-80-cm-giallo-nero--98280;https://odmultimedia.eu/immagini/MD/98280.jpg;Astro Forniture;Sicurezza > Nastri;0.00;1;22
98685;Detergente Professional bagno igienizzante H24 - in trigger - 700 ml - Chanteclair;Detergente professionale Chanteclair H24 per bagno, flacone trigger 700 ml. Azione igienizzante dedicata a sanitari, docce, piastrelle e superfici umide: contrasta calcare, sapone e odori. Pronto all’uso per interventi quotidiani in bagni di uffici, palestre e strutture collettive. Spruzzare, lasciare agire, passare con panno o risciacquare. Seguire le precauzioni d’uso e i pittogrammi di sicurezza riportati in etichetta.;15.86;https://www.asforniture.it/prodotti/detergente-professional-bagno-igienizzante-h24-in-trigger-700-ml-chanteclair--98685;https://odmultimedia.eu/immagini/MD/98685.jpg;Chanteclair;Prodotti per igiene > Detergenti;0.00;1;22
996c2389-3954-4d7d-b2a8-9faf1736c263;Roller Hi Tecpoint V5 - punta 0,5 mm - blu - Pilot;Roller a inchiostro liquido con punta ad ago 0,5mm. Tratto ultra preciso e costante. Colore: Blu.;3.05;https://www.asforniture.it/prodotti/roller-hi-tecpoint-v5-punta-0-5-mm-blu-pilot--996c2389-3954-4d7d-b2a8-9faf1736c263;https://odmultimedia.eu/immagini/MD/29234.jpg;Pilot;Cancelleria > Scrittura;0.00;1;22
99945;Smac Express pavimenti - freschezza intensa - 1 L - Smac;"Detergente per pavimenti Smac Express «freschezza intensa», flacone 1 L pronto all’uso o da diluire secondo etichetta. Rimuove lo sporco quotidiano da ceramica, gres, marmo trattato e superfici lavabili, lasciando una fragranza intensa e ambienti più freschi. Ideale per uffici, negozi e aree comuni. Applicare con mop o frangia ben strizzata; non richiedere risciacquo se previsto dal produttore. Evitare eccessi di prodotto per non lasciare aloni.";5.49;https://www.asforniture.it/prodotti/smac-express-pavimenti-freschezza-intensa-1-l-smac--99945;https://odmultimedia.eu/immagini/MD/99945.jpg;Smac;Prodotti per igiene > Detergenti;0.00;1;22
99954;Detersivo lavatrice Deox Colorati e Scuri - 1,5 L - Deox;Detersivo liquido per lavatrice Deox Colorati e Scuri, flacone 1,5 L. Formulato per preservare intensità e brillantezza dei tessuti scuri e colorati, contrastando lo sbiadimento tipico dei lavaggi frequenti. Dosare in base alla durezza dell’acqua e al carico, secondo tabella in etichetta. Adatto a cicli a 30–40 °C e lavaggi professionali leggeri di divise/teli. Non usare come pretrattamento aggressivo su fibre delicate senza prova.;12.20;https://www.asforniture.it/prodotti/detersivo-lavatrice-deox-colorati-e-scuri-1-5-l-deox--99954;https://odmultimedia.eu/immagini/MD/99954.jpg;Deox;Prodotti per igiene > Detergenti;0.00;1;22
9b97bf60-9299-42a4-b5e8-f7d19ed6b832;Cucitrice a pinza Allegra Fluo - passo 6 - azzurro - Iternet;Cucitrice Allegra con colori fluorescenti. Passo 6. Colore: Azzurro Fluo.;12.08;https://www.asforniture.it/prodotti/cucitrice-a-pinza-allegra-fluo-passo-6-azzurro-iternet--9b97bf60-9299-42a4-b5e8-f7d19ed6b832;https://odmultimedia.eu/immagini/MD/101192.jpg;Iternet;Cancelleria > Accessori Scrivania;0.00;1;22
9cfb993b-52b0-41de-8722-bb074f20460d;Correttore liquido a penna Uhu - 8ml;Correttore a penna con punta di precisione per correzioni puntuali.;2.56;https://www.asforniture.it/prodotti/correttore-liquido-a-penna-uhu-8ml--9cfb993b-52b0-41de-8722-bb074f20460d;https://odmultimedia.eu/immagini/MD/85918.jpg;Uhu;Cancelleria;0.00;1;22
a0ad45fc-653e-4a0f-b77f-b37f5aa1a98e;Scatola archivio Big Sei Rota - dorso 16 cm - rosso;Scatola progetto Big in cartone plastificato con maniglia;23.79;https://www.asforniture.it/prodotti/scatola-archivio-big-sei-rota-dorso-16-cm-rosso--a0ad45fc-653e-4a0f-b77f-b37f5aa1a98e;https://odmultimedia.eu/immagini/HD/25631.jpg;Sei Rota;Archivio > Scatole Archivio;0.00;1;22
a26873c9-9c76-48f3-8219-a60197362b42;Registratore Oxford G85 - dorso 5 cm - protocollo 23 x 33 cm - Rosso - Esselte;Registratore Oxford G85 con meccanismo a leva, dorso 8cm, formato protocollo.;5.49;https://www.asforniture.it/prodotti/registratore-oxford-g85-dorso-5-cm-protocollo-23-x-33-cm-rosso-esselte--a26873c9-9c76-48f3-8219-a60197362b42;https://odmultimedia.eu/immagini/HD/50924.jpg;Astro Forniture;Archivio > Raccoglitori Archivio;0.00;1;22
a27f6ebc-982f-4a66-9e54-89941a1b4590;Nastro adesivo carta - 38 mm x 50 m - beige - Comet;Nastro adesivo in carta coprente, ideale per mascheratura. Misura: 38mm x 50m.;2.56;https://www.asforniture.it/prodotti/nastro-adesivo-carta-38-mm-x-50-m-beige-comet--a27f6ebc-982f-4a66-9e54-89941a1b4590;https://odmultimedia.eu/immagini/MD/37917.jpg;Comet;Cancelleria > Imballaggio;0.00;1;22
a309f57f-7cf9-41ee-82d8-76139837e281;Scatola progetto Eurobox - dorso 12 cm - verde;Scatola progetto Esselte in cartone robusto;8.78;https://www.asforniture.it/prodotti/scatola-progetto-eurobox-dorso-12-cm-verde--a309f57f-7cf9-41ee-82d8-76139837e281;https://odmultimedia.eu/immagini/HD/49435.jpg;Esselte;Archivio > Scatole Archivio;0.00;1;22
a59b67d7-1ab1-4ba5-8167-411d94c0fb73;Scatola progetto Eurobox - dorso 10 cm - blu;Scatola progetto Esselte in cartone robusto;7.56;https://www.asforniture.it/prodotti/scatola-progetto-eurobox-dorso-10-cm-blu--a59b67d7-1ab1-4ba5-8167-411d94c0fb73;https://odmultimedia.eu/immagini/HD/48353.jpg;Esselte;Archivio > Scatole Archivio;0.00;1;22
a5a172ca-bbaf-4b82-8491-88d2f154dd02;Evidenziatore Tratto Video - arancio;Punta a scalpello, tratto 1-5mm. Ideale per carta normale, autoricalcante e fax.;1.10;https://www.asforniture.it/prodotti/evidenziatore-tratto-video-arancio--a5a172ca-bbaf-4b82-8491-88d2f154dd02;https://odmultimedia.eu/immagini/MD/73537.jpg;Tratto;Cancelleria;0.00;1;22
a7200fe4-8cc6-4bfc-a98a-344e011e515c;Matita in grafite Noris - gradazione B - Staedtler - conf. 12 pezzi;Matita di alta qualità per scrivere, disegnare e fare schizzi. Gradazione: B. Conf. 12 pz.;5.49;https://www.asforniture.it/prodotti/matita-in-grafite-noris-gradazione-b-staedtler-conf-12-pezzi--a7200fe4-8cc6-4bfc-a98a-344e011e515c;https://odmultimedia.eu/immagini/MD/37036.jpg;Staedtler;Cancelleria > Scrittura;0.00;1;22
a78864bf-191f-40c2-a2c7-79ee270b450d;Scatola archivio Big Sei Rota - dorso 20 cm - rosso;Scatola progetto Big in cartone plastificato con maniglia;25.01;https://www.asforniture.it/prodotti/scatola-archivio-big-sei-rota-dorso-20-cm-rosso--a78864bf-191f-40c2-a2c7-79ee270b450d;https://odmultimedia.eu/immagini/HD/25631.jpg;Sei Rota;Archivio > Scatole Archivio;0.00;1;22
a82caaea-d02d-4141-a51e-11ab632f89f9;Buste a sacco Soft - 15 x 21 cm - conf. 25 pz;Buste a sacco in PPL morbido, formato 15x21 cm.;4.27;https://www.asforniture.it/prodotti/buste-a-sacco-soft-15-x-21-cm-conf-25-pz--a82caaea-d02d-4141-a51e-11ab632f89f9;https://odmultimedia.eu/immagini/HD/25954.jpg;Sei Rota;Archivio > Buste Trasparenti;0.00;1;22
ab9b5c08-89c3-488f-a8f9-6e0b933f1930;Cucitrice a pinza 548/E Pastel - giallo - Zenith;Cucitrice Zenith 548/E serie Pastel. Alta qualità made in Italy. Colore: Giallo.;27.45;https://www.asforniture.it/prodotti/cucitrice-a-pinza-548-e-pastel-giallo-zenith--ab9b5c08-89c3-488f-a8f9-6e0b933f1930;https://odmultimedia.eu/immagini/MD/77509.jpg;Zenith;Cancelleria > Accessori Scrivania;0.00;1;22
ae5ea4ba-e7b6-42a2-8874-0407f66ce191;Scatola archivio Big Sei Rota - dorso 12 cm - blu;Scatola progetto Big in cartone plastificato con maniglia;22.57;https://www.asforniture.it/prodotti/scatola-archivio-big-sei-rota-dorso-12-cm-blu--ae5ea4ba-e7b6-42a2-8874-0407f66ce191;https://odmultimedia.eu/immagini/HD/25630.jpg;Sei Rota;Archivio > Scatole Archivio;0.00;1;22
ae6ffaa5-62f9-4f4d-a49c-fc36d82b1b32;Nastro adesivo PP36NN - 5 cm x 66 m - trasparente - Eurocel;Nastro adesivo da imballo in polipropilene trasparente. Alta resistenza.;2.32;https://www.asforniture.it/prodotti/nastro-adesivo-pp36nn-5-cm-x-66-m-trasparente-eurocel--ae6ffaa5-62f9-4f4d-a49c-fc36d82b1b32;https://odmultimedia.eu/immagini/MD/36454.jpg;Eurocel;Cancelleria > Imballaggio;0.00;1;22
AF-DIAG-mission-pt-inr;Sistema Mission PT/INR (coagulazione);"Sistema professionale Mission per monitoraggio PT/INR in ambiente clinico o ambulatoriale. Utilizzare strisce dedicate e accessori compatibili; calibrazione e manutenzione secondo manuale produttore. Prezzo unitario imponibile IVA esclusa.";878.40;https://www.asforniture.it/prodotti/sistema-mission-pt-inr-coagulazione--AF-DIAG-mission-pt-inr;https://www.gimaitaly.com/images/prodotti/medium/33313.jpg;Mission;Linea Specializzata Astro Medical > Diagnostica professionale;0.00;1;22
AF-DIST-fellowes-automatico-80m;Distruggidocumenti 80M - Fellowes;"Distruggidocumenti 80M - Fellowes: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Fellowes). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";645.38;https://www.asforniture.it/prodotti/distruggidocumenti-80m-fellowes--AF-DIST-fellowes-automatico-80m;https://odmultimedia.eu/immagini/MD/98809.jpg;Fellowes;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-fellowes-lx-41;Distruggidocumenti LX-41 - Fellowes;"Distruggidocumenti LX-41 - Fellowes: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Fellowes). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";206.18;https://www.asforniture.it/prodotti/distruggidocumenti-lx-41-fellowes--AF-DIST-fellowes-lx-41;https://odmultimedia.eu/immagini/MD/95081.jpg;Fellowes;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-fellowes-m-7cm;Distruggidocumenti M-7CM - Fellowes;"Distruggidocumenti M-7CM - Fellowes: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Fellowes). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";181.78;https://www.asforniture.it/prodotti/distruggidocumenti-m-7cm-fellowes--AF-DIST-fellowes-m-7cm;https://odmultimedia.eu/immagini/MD/103117.jpg;Fellowes;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-kobra-c1;Distruggidocumenti C1 - Kobra;"Distruggidocumenti C1 - Kobra: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Kobra). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";315.98;https://www.asforniture.it/prodotti/distruggidocumenti-c1-kobra--AF-DIST-kobra-c1;https://odmultimedia.eu/immagini/MD/74767.jpg;Kobra;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-kobra-hybrid;Distruggidocumenti Hybrid - Kobra;"Distruggidocumenti Hybrid - Kobra: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Kobra). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";230.58;https://www.asforniture.it/prodotti/distruggidocumenti-hybrid-kobra--AF-DIST-kobra-hybrid;https://odmultimedia.eu/immagini/MD/86880.jpg;Kobra;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-kobra-s4-hybrid;Distruggidocumenti S4-HYBRID - Kobra;"Distruggidocumenti S4-HYBRID - Kobra: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Kobra). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";169.58;https://www.asforniture.it/prodotti/distruggidocumenti-s4-hybrid-kobra--AF-DIST-kobra-s4-hybrid;https://odmultimedia.eu/immagini/MD/99619.jpg;Kobra;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-leitz-iq-home-office-p4;Distruggidocumenti Home Office P4 - Leitz IQ;"Distruggidocumenti Home Office P4 - Leitz IQ: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Leitz IQ). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";120.78;https://www.asforniture.it/prodotti/distruggidocumenti-home-office-p4-leitz-iq--AF-DIST-leitz-iq-home-office-p4;https://odmultimedia.eu/immagini/MD/86814.jpg;Leitz IQ;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-leitz-office-225;Distruggidocumenti Office 225 - Leitz;"Distruggidocumenti Office 225 - Leitz: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Leitz). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";389.18;https://www.asforniture.it/prodotti/distruggidocumenti-office-225-leitz--AF-DIST-leitz-office-225;https://odmultimedia.eu/immagini/MD/104444.jpg;Leitz;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-rexel-mercury-rem820;Distruggidocumenti Mercury REM820 - Rexel;"Distruggidocumenti Mercury REM820 - Rexel: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Rexel). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";340.38;https://www.asforniture.it/prodotti/distruggidocumenti-mercury-rem820-rexel--AF-DIST-rexel-mercury-rem820;https://odmultimedia.eu/immagini/MD/80366.jpg;Rexel;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-rexel-momentum-x406;Distruggidocumenti Momentum X406 - Rexel;"Distruggidocumenti Momentum X406 - Rexel: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Rexel). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";230.58;https://www.asforniture.it/prodotti/distruggidocumenti-momentum-x406-rexel--AF-DIST-rexel-momentum-x406;https://odmultimedia.eu/immagini/MD/95071.jpg;Rexel;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
AF-DIST-rexel-momentum-x410;Distruggidocumenti Momentum X410 - Rexel;"Distruggidocumenti Momentum X410 - Rexel: distruggidocumenti elettrico adatto a uso personale, studio o piccolo ufficio (Rexel). Pensato per la distruzione periodica di documenti cartacei; tipo di taglio, livello di sicurezza e capienza secondo le specifiche del produttore. Prezzo unitario imponibile IVA esclusa. Per volumi, garanzie estese o installazioni contattare il nostro ufficio commerciale.";279.38;https://www.asforniture.it/prodotti/distruggidocumenti-momentum-x410-rexel--AF-DIST-rexel-momentum-x410;https://odmultimedia.eu/immagini/MD/90022.jpg;Rexel;Macchine per Ufficio > Distruggi Documenti;0.00;1;22
